ContexteGauche;Pivot;ContexteDroit
les religieuses et l’abbé de Marolles purent|aller|dans Paris, sans y courir le moindre danger. La première
au prône ! Nous aurions mieux fait d’|aller|en plaine. Qui diable eût pensé à se défier des airs
oreille de sa femme. — Tu vas|aller|"chez la comtesse de Cinq-Cygne, tu demanderas à lui parler ;"
Cette excessive douceur, quoique noble, paraissait|aller|jusqu’à la stupidité de l’agneau. — « J’ai
étoffe commune à canezou orné de brandebourgs pour|aller|à pied, et chez elle une robe de chambre en soie
avec une fixité terrible, elle voulait parfois|aller|le tuer aux environs de Saint-Cloud ou de la Malmaison. L’
par toutes ses fatigues, et avait laissé|aller|sa belle tête nue, couverte de ses mille boucles blondes,
par Michu, et qui, avant d’|aller|à Gondreville, avaient exploré le pays. VII LA VISITE DOMICILIAIRE
attacha des linges. — Où dois -je|aller|? dit Laurence à Marthe dont le regard et la parole la
-les, reprit le maire, je vais|aller|amuser les agents. Goulard, qui voulait ménager la chèvre royaliste
stupéfait, pourquoi ne l’avoir pas laissé|aller|? Nous aurions su quelque chose en le suivant. Gothard avait
dans ses bras. Michu laissa la jument|aller|auprès de sa maîtresse et prit les gants, le chapeau,
assurés que les chevaux y avaient passé pour|aller|dans la forêt. Ils attendaient les rapports du capitaine de gendarmerie
LA POLICE Le chemin le plus court pour|aller|de Cinq-Cygne au pavillon de Michu était celui qui menait de ce
, qui sortit en laissant le maire pour|aller|consulter Michu. Michu ne vit aucun inconvénient à délivrer immédiatement les
que le plus sage était de se laisser|aller|au hasard. Le hasard est, en amour, la providence
sublime. Ainsi, souvent s’il fallait|aller|chercher quelque chose, s’il était question d’un de ces
nomma, et tous levèrent le siège pour|aller|au-devant du chef de la maison de Chargebœuf. — Nous avons
frère et aux d’Hauteserre, nous devions|aller|le remercier. Un domestique, vêtu en paysan, qui conduisait
devriez laisser Michu ici, et vous en|aller|, vous ! Mais, en tout cas, si vous restez
, dit le curé. — Nous devrions|aller|à Paris, voir tout cela, s’écria Laurence. —
neige tombée avait jusqu’alors empêché Michu d’|aller|"chercher ce trésor ; mais il aimait mieux faire cette opération avec"
Simeuse. Moi, je vous quitterai pour|aller|chercher une femme digne d’être votre sœur. — Vous m’
elle voulait, et savait surtout où l’|aller|prendre. Aucune des armoires restées ouvertes n’avait été forcée.
reçu, la veille, la permission d’|aller|pendant toute la journée à Troyes. Sur une interpellation du juge
. Lechesneau quitta le juge de paix pour|aller|presser les experts. — Monsieur, dit enfin Mme d’Hauteserre
de cette grande famille s’était hâté d’|aller|à Paris, d’où il amenait l’un des plus rusés
. Toutes deux passèrent par la brèche pour|aller|au plus court. Dans l’obscurité de la nuit et du
Gondreville, elle prit alors le parti d’|aller|droit à lui. — Vous êtes bien matinale, madame Michu
dit le défenseur, s’est contenté d’|aller|visiter les lieux, moins pour y faire une expertise sévère que
où il avait passé par le château pour|aller|voir la mascarade d’Arcis, l’ordre de labourer cette partie
Elle avait pris le parti de se laisser|aller|à son affaissement pour ne pas dépenser inutilement son énergie. Incapable
monter en charrette. — Les innocents doivent|aller|à pied ! dit -il. Il ne voulut pas que l’
il voyait enfin que LUI SEUL pouvait faire|aller|la machine. Les gens qui ne pensaient pas de même probablement
. De quoi s’avisait -il aussi d’|aller|faire la guerre à plus fort que lui ? (C’est
lesquels on écrit de leur vivant, d’|aller|trouver leurs biographes pour s’entendre avec eux. On vous maltraite
, ce nom a pourtant le droit d’|aller|"à la postérité ; il est bien composé, il se prononce"
où l’on lutte, en se laissant|aller|au mouvement de Paris, cette grande courtisane qui vous prend et
ruines de Palmyre. Quand nous sortîmes pour|aller|dîner dans le triste restaurant de la rue de la Harpe où
. — Eh ! bien, je vais|aller|contracter un emprunt chez ceux de mes amis qui n’auront pas
en quel abîme il le plongeait. Où|aller|? Les journaux ministériels, avertis sous main, ne voulaient pas
ai dit à notre avocat de s'en|aller|à Paris, et j'ai pu prendre, au moment de
, et sortait à cheval vers midi pour|aller|dans une de ses métairies tirer le pistolet. Il mettait à
à quatre heures, il s'habillait pour|aller|dîner en ville, et passait la soirée dans les salons de
carte chez les magistrats au lieu d'y|aller|en personne ?... quelle faute ! Aussi, trois jours après
jusqu'alors ce que c'était que d'|aller|par les rues : elle avait cru que sa mère lirait ses
son front et qu'elle lui défendrait d'|aller|à confesse, elle se sentit un sang nouveau dans les pieds
idées, répondit madame de Watteville qui voulut|aller|voir les colonnes. Elle donna son approbation au projet du baron
commerce, dans trois affaires épineuses qui durent|aller|à la Cour. Il eut ainsi pour clients quatre des plus
appliqua sur la blessure.. --Vous pourrez|aller|ainsi jusqu'à votre maison, reprit -elle. Chacune d'elles
lui fit un conte et le chargea d'|aller|à Lucerne chercher les bagages et leurs lettres. Léopold apporta la
faux mutisme de Gina. --Où voulez -vous|aller|? _signora Lamporani_, dit -il. --Vers Lucerne, répondit en
avec son amour, et s'y laissant|aller|complaisamment en d'autres moments. Le vieillard se comportait bien avec
élançant de son lit à sa fenêtre pour|aller|voir la lumière prestigieuse qui éclairait les nuits d'Albert. Une
soit. Ce fut là que je voulus|aller|planter mon drapeau, pensant avec raison y éviter la concurrence,
avoir caché la lettre, elle descendit pour|aller|avec sa mère chez madame de Chavoncourt. Pendant cette soirée,
délier, en me disant : --Voulez -vous|aller|à la Chambre ? Je puis vous faire nommer député. --Si
ai vue, et à l'idée d'|aller|à Belgirate, mon coeur bat si fort, que je suis
baron et la baronne éprouvaient le désir d'|aller|à la campagne, ils allaient aux Rouxey, dont la situation
mère ? --Elle vous ordonnera peut-être d'y|aller|, répondit Philomène qui savait par la lettre d'Albert à Léopold
bonheurs : te voir, t'entendre,|aller|aux Rouxey avec toi pour me les faire consacrer par ta présence
"lui ; mais il serait encore mieux d'"|aller|aux Élections cette année, de le porter et d'empêcher ce
--L'unanimité des royalistes, un accord momentané pour|aller|aux Élections... Enfin, plus de cent voix ! En y
vous lui donnez seulement l'espérance d'y|aller|dans cinq ans. » Ce calcul fut d'autant plus nuisible
discours, de démarches. Il n'osait|aller|chez le vicaire-général, et le vicaire-général ne se montrait pas.
dans ses bras, le serra, laissant|aller|sa tête sur l'épaule de ce vieillard. Et il redevint
extraordinairement. On y discutait l'_exception_ d'|aller|aux Élections pour faire plaisir à la fille des de Rupt.
l'un pour Besançon, l'autre pour|aller|chercher au plus près un médecin et un chirurgien. Quand madame
d'Albert qui aura sans doute essayé d'|aller|se justifier... Mais comment, en quatorze mois, n'a-t
échangées, comme celles -ci : —Comptez -vous|aller|de bonne heure à * * * (un nom de terre
portées, je me relevais la nuit pour|aller|voir _ses_ fenêtres. Tout mon sang se portait au cœur en
ai fait que chercher les moyens de t'|aller|voir. —Et tu es restée seule ? —Seule, dit -elle
, absolu, divin, je me laissai|aller|à une aventure dont l'héroïne était charmante, et d'un
les siens. Et vous m'avez fait|aller|huit fois à Saint-Thomas-d'Aquin vous voir entendant la même messe que lui
des aveugles. Mais, à force d'|aller|à l'église, je suis devenu très incrédule. Le jour
Marsay. —Il serait affreux de nous laisser|aller|avec cette horrible image dans la mémoire, dit madame de Vandenesse
ou, quand il faisait beau, d'|aller|à travers les écueils jusqu'à la jetée que le génie construisait
avaient manié la rame dans le Marais pour|aller|surprendre les Bleus, ou en pleine mer pour favoriser l'arrivée
de Guérande insinua au baron du Guénic d'|aller|à Paris et d'y réclamer sa récompense, la vieille sœur
donc ! mon frère a-t -il besoin d'|aller|tendre la main comme un gueux ? —On croirait que j'ai
marches du perron, qui se serait laissé|aller|à la poésie des images encore vivantes dans ce logis, eût
. C'était un plaisir pour lui d'|aller|, les jours maigres, chercher le poisson au Croisic, où
de lui. —Tu peux sortir ou t'|aller|coucher après la prière, dit le baron en se réveillant,
portait un chapeau vert avec lequel elle devait|aller|"visiter ses melons ; il avait passé, comme eux, du"
un tilbury, en l'entendant parler d'|aller|à Paris. Si elle l'avait surpris lisant des revues ou
de mouche, le curé se leva pour|aller|prendre dans le tiroir d'un des bahuts un petit panier rond
manière insolente de prendre le panier ou d'|aller|"au jeu ; les mœurs d'une jeune personne exigeaient un peu"
blanchissait. On se gardait bien alors d'|aller|au jeu. —Vous avez eu du monde aujourd'hui chez vous ?
elle n'est pas royaliste. Il faudrait|aller|faire le coup de fusil pour la bonne cause, si mademoiselle
Calyste près de lui, le chevalier laisserait|aller|son vieux père tout seul. —Non, dit la baronne.
un cirque, saluer son César avant d'|aller|mourir à Waterloo. L'âme grande et noble de Félicité fut
homme d'affaires, donna des permissions pour|aller|voir les Touches. On y vint du bourg de Batz,
nous figurant certaines situations et nous y laissant|aller|, nous arrivons ainsi aux pleurs, et quelquefois à des états
, quand il ne serait coupable que d'|aller|chercher les plaisirs de cette sauvage promenade sans moi, de ne
enfant, la femme ne peut pas plus|aller|seule dans la société que dans ce qu'on appelle l'état
-en une pauvre femme qui s'est laissée|aller|à ces pentes, il n'y a rien de plus dangereux
. Je me donnai le sauvage plaisir d'|aller|au fond de cette nature. Sûre du dénouement, je voulus
son mari, Béatrix quitta le salon pour|aller|s'habiller, quoiqu'elle ne commençât jamais sa toilette de si
critique la plus sévère. Le marquis comptait|aller|je ne sais où, chez sa maîtresse peut-être ! Il s'
êtes pas assez mal ici pour vous en|aller|, lui dit Vignon. —Au contraire, dit le bouillant jeune
comme pour se dérouiller les jambes avant d'|aller|faire un tour au jardin. Jamais tableau flamand ou hollandais n'
qui n'aurait eu l'idée victorieuse d'|aller|au Croisic voir débarquer madame de Rochegude, afin de pouvoir l'
, dit -elle au domestique. Vous devriez|aller|chez mademoiselle des Touches. Quel pays de sauvages ! Calyste eut
autres hommes à la marquise et les laissa|aller|en avant afin de pouvoir dire au jeune Breton : —Mon cher
lendemain matin, Calyste dit à Gasselin d'|aller|se mettre en sentinelle sur le chemin de Guérande à Saint-Nazaire,
la baronne. —Je croyais qu'il voulait|aller|au-devant d'elle, dit malicieusement mademoiselle du Guénic. —Si Charlotte
quand il le faudra ? Je dois l'|aller|voir. —Je puis vous assurer, mon père, que Félicité
qu'il n'avait pas eu besoin d'|aller|à Saint-Nazaire pour savoir que mademoiselle des Touches et son amie reviendraient
—Mon neveu n'aime pas assez Charlotte pour|aller|au-devant d'elle, dit la vieille fille à Mariotte qui ôtait
avait pressé le pas de son cheval pour|aller|prévenir sa tante et sa mère de l'arrivée de cette compagnie
l'esprit. —Tu meurs d'envie d'|aller|aux Touches _la_ voir, dit Fanny à l'oreille de Calyste
pendant laquelle mademoiselle des Touches se laissa naturellement|aller|à sa jalousie, Béatrix se retira chez elle. Camille fit
lui avait conseillé le matin de ne plus|aller|aux Touches et de laisser ces deux femmes. —Ne plus aller
de laisser ces deux femmes. —Ne plus|aller|aux Touches ! s'était écrié Calyste. —Vas -y, ne
plus son corps. Il imagina alors d'|aller|aux Touches avant l'heure convenue, espérant y rencontrer Béatrix dans
intéresse, lui dit Camille, il faut|aller|avec Calyste faire le tour du Croisic. Il y a là
arbres d'un air hébété. —Je vais|aller|hâter le déjeuner, dit Camille, cette course m'a donné
Félicité mit sur le tapis la proposition d'|aller|le surlendemain faire une excursion dans le paysage original compris entre les
? vous ne refuserez pas mon bras pour|aller|visiter les bords du Croisic et le bourg de Batz ? Si
